,id,date,activity,circumplex.arousal,circumplex.valence,mood,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,3_day_avg_mood,3_day_avg_activity,productivity_to_social_ratio,mood_quantiles
446,AS14.08,2014-04-04,0.031123972587273636,0.25,1.25,7.5,39.92,261.551,0.0,0.0,0.0,0.0,34.475,708.905,0.0,0.0,9.065,0.0,2.0,687.4780011177062,4.666666666666666,6.933333333333334,0.04980376252733157,0.0014086391841161847,Q3
447,AS14.08,2014-04-05,0.12841414141414143,0.2,1.2,7.4,8.64,507.811,0.0,0.0,0.0,0.0,46.662,633.521,0.0,0.0,17.057,0.0,1.6666666666666667,840.638999938965,5.111111111111111,7.033333333333334,0.03939380186131866,0.0015759919687449275,Q3
448,AS14.08,2014-04-06,0.007280235288804587,0.0,1.25,7.6,9.164,203.10999999999999,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0,1.3333333333333335,641.931000471115,5.555555555555555,7.3,0.079435333212904,0.0018353709009285139,Q4
449,AS14.08,2014-04-07,0.10247313379515043,0.0,1.0,7.0,144.692,731.87,6.068,0.0,0.0,0.0,69.48,1010.684,0.0,7.028,0.0,0.0,1.0,1592.5179989337921,6.0,7.5,0.05560611643007322,0.0009825576368309766,Q2
450,AS14.08,2014-04-08,0.05814829222796919,-0.25,0.5,6.5,67.864,1111.585,21.155,0.0,0.0,0.0,56.653999999999996,1078.93,0.0,0.0,31.197000000000003,0.0,1.0,1852.9430010318754,5.733333333333333,7.333333333333333,0.07938917016603214,0.0009081950984710536,Q1
451,AS14.08,2014-04-09,0.04036626596543953,0.25,0.5,6.25,52.524,443.5,0.0,0.0,0.0,0.0,29.209,519.749,0.0,0.0,6.016,0.0,1.0,1378.8210000991817,5.466666666666667,7.033333333333334,0.05596722043730806,0.001920310936746878,Q1
452,AS14.08,2014-04-10,0.20657326274273782,1.2,1.4,7.6,59.181,1110.41,0.0,0.0,0.0,0.0,28.291,877.273,0.0,0.0,47.583,0.0,1.0,1779.6029996871946,5.2,6.583333333333333,0.06699589732951972,0.001138598135203974,Q4
453,AS14.08,2014-04-11,0.07413554916192037,0.6,1.0,7.6,51.944,452.748,32.147,0.0,0.0,0.0,48.116,990.321,0.0,0.0,3.01,0.0,1.0,1210.5650005340578,4.933333333333334,6.783333333333334,0.10169594031204886,0.000977070118459981,Q4
454,AS14.08,2014-04-12,0.025027439155129106,0.0,0.8,7.0,0.0,136.469,0.0,0.0,0.0,0.0,48.556,311.935,0.0,0.0,0.0,0.0,1.4,555.4969999790192,4.666666666666667,7.1499999999999995,0.10702502595669926,0.0031955517919056674,Q2
455,AS14.08,2014-04-13,0.0048270957916190715,0.0,1.2,7.6,8.147,538.804,4.579,0.0,0.0,0.0,44.905,462.30899999999997,0.0,0.0,5.043,0.0,1.8,691.9860000610348,4.4,7.3999999999999995,0.10191208368659577,0.002137263618643778,Q4
456,AS14.08,2014-04-14,0.06490308655585147,0.2,0.6,6.6,89.016,846.241,0.0,0.0,0.0,0.0,62.184,695.511,0.0,0.0,31.393,0.0,2.2,1424.9880006313342,4.133333333333333,7.3999999999999995,0.03466336136955618,0.0014357275046625252,Q1
457,AS14.08,2014-04-15,0.03409090909090908,-0.8,0.6,6.4,60.985,196.493,0.0,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0,2.6,987.4049992561339,3.8666666666666667,7.066666666666666,0.03158587383419988,0.0014030814474749445,Q1
503,AS14.09,2014-03-21,0.06284722222222221,0.0,1.0,7.0,29.307,670.41,467.446,0.0,0.0,2.113,22.337,0.0,0.0,0.0,2.0199999999999996,0.0,3.0,1307.5789988040917,1.0,7.0,0.06284722222222221,2.1151347177689637,Q2
504,AS14.09,2014-03-22,0.06284722222222221,0.0,0.6666666666666666,7.0,40.973,1705.43,714.924,0.0,0.0,13.309,147.031,122.56800000000001,24.57,0.0,1.003,3.02,2.5,2538.053000926972,1.0,7.0,0.06284722222222221,13.310192617222347,Q2
505,AS14.09,2014-03-23,0.033333333333333305,0.75,0.25,6.75,106.437,1983.426,557.209,0.0,0.0,0.0,68.399,18.333,63.02,0.0,3.054,0.0,2.0,3674.5409996509566,1.0,7.0,0.06284722222222221,0.0017344790145384034,Q2
506,AS14.09,2014-03-24,0.07916666666666668,0.5,0.5,7.25,60.258,2346.286,629.227,54.492,0.0,4.090999999999999,50.423,638.639,250.549,324.702,20.666999999999998,0.0,1.5,3520.6870005130763,1.3333333333333333,6.916666666666667,0.053009259259259235,58.58378810528456,Q3
507,AS14.09,2014-03-25,0.02569444444444444,0.4,-0.2,6.2,80.35900000000001,2174.052,712.497,38.774,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433,1.0,4807.627001285551,1.6666666666666665,7.0,0.05844907407407407,49.03119546297891,Q1
508,AS14.09,2014-03-26,0.08631557618626584,0.5,0.75,7.75,95.873,1315.97,622.505,0.0,0.0,1.004,46.913,318.847,0.0,0.0,25.442,0.0,3.0,3157.7530004978175,2.0,6.733333333333333,0.04606481481481481,1.0050611745929334,Q4
509,AS14.09,2014-03-27,0.027083333333333345,-0.4,0.8,7.8,26.381999999999998,662.874,400.863,0.0,0.0,0.0,42.832,501.61699999999996,1.01,112.478,0.0,14.396,1.0,2405.649999141693,1.75,7.066666666666666,0.06372556243245898,0.0011068313631735069,Q4
510,AS14.09,2014-03-28,0.07977843915343912,-0.25,1.0,8.25,135.84,1650.182,589.918,1.003,0.0,6.096,51.966,293.719,312.553,17.192,15.863,0.0,4.0,3332.0870015621167,1.5,7.25,0.04636445132134787,7.100130407161355,Q4
511,AS14.09,2014-03-29,0.08229166666666667,-0.4,1.0,8.0,107.018,2827.319,769.851,0.0,0.0,0.0,63.889,188.847,157.702,0.0,3.242,0.0,5.0,4280.445999383926,1.25,7.933333333333334,0.06439244955767943,0.0010419944607574466,Q4
512,AS14.09,2014-03-30,0.11195652173913048,-1.0,1.0,7.75,76.328,2279.752,943.503,21.601,0.0,0.0,41.815,491.89300000000003,0.0,0.0,4.061,50.67,2.0,3082.000999212265,1.0,8.016666666666667,0.06305114638447971,21.60169618684541,Q4
513,AS14.09,2014-03-31,0.08333333333333336,-0.2,0.2,7.0,109.345,2242.264,621.621,29.52,0.0,4.1,49.509,10.145,412.873,0.0,4.042999999999999,0.0,3.0,3858.2170000076294,1.0,8.0,0.09134220918641207,33.621580363041,Q2
514,AS14.09,2014-04-01,0.07986111111111115,0.0,0.6,7.6,116.637,3402.808,1080.61,0.0,0.0,0.0,64.097,107.098,137.18,0.0,5.071,0.0,5.0,3295.5660011768346,1.0,7.583333333333333,0.0925271739130435,0.000841249491044058,Q4
515,AS14.09,2014-04-02,0.041386554621848724,0.2,0.0,6.2,108.922,579.337,444.892,0.0,0.0,0.0,45.917,33.83,0.0,0.0,59.262,32.864,2.0,2250.741999864578,1.0,7.45,0.09171698872785833,0.002084540629781415,Q1
516,AS14.09,2014-04-03,0.18090277777777775,0.0,0.6,7.6,157.465,1884.608,986.158,97.28999999999999,0.0,4.04,49.752,209.625,754.68,80.247,0.0,0.0,3.0,3940.8049998283395,1.0,6.933333333333334,0.06819366635543107,101.33083557336626,Q4
517,AS14.09,2014-04-04,0.07604166666666666,-0.75,0.75,7.25,109.389,1943.473,686.261,47.772,175.019,0.0,61.001000000000005,166.319,275.002,0.0,3.0869999999999997,0.0,3.0,3036.638000249862,1.0,7.133333333333333,0.10071681450357921,47.77317153635277,Q3
518,AS14.09,2014-04-05,0.11562500000000002,0.0,0.75,7.5,21.296,2036.894,930.496,0.0,80.992,1.012,39.839,109.2,0.0,0.0,1.007,0.0,3.0,3059.2780008316035,1.0,7.016666666666667,0.09944366635543105,1.0129608954007703,Q3
519,AS14.09,2014-04-06,0.1388888888888889,-0.4,0.8,6.8,98.459,2273.021,754.85,0.0,0.0,4.025,52.749,260.428,0.0,4.098,22.322,24.224,3.0,4544.5800018310565,1.0,7.45,0.12418981481481482,4.0259839827291355,Q2
520,AS14.09,2014-04-07,0.07812500000000003,-0.5,0.0,6.2,77.695,1728.92,630.363,5.071,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352,3.0,3160.7600014209747,1.0,7.183333333333334,0.1101851851851852,8.115072360759317,Q1
521,AS14.09,2014-04-08,0.08645833333333332,0.0,0.6,7.2,78.902,1335.105,779.426,33.59,0.0,1.032,65.994,34.370999999999995,262.744,0.0,0.0,0.0,3.0,3237.694000244141,1.0,6.833333333333333,0.11087962962962965,34.623227299560504,Q3
522,AS14.09,2014-04-09,0.034126984126984145,0.25,0.25,6.5,66.06099999999999,1189.1100000000001,376.167,23.372,0.0,0.0,29.334,28.382,26.014,0.0,0.0,0.0,3.0,2490.256000518799,1.0,6.733333333333333,0.10115740740740742,23.374465793282685,Q1
523,AS14.09,2014-04-10,0.030357142857142857,0.75,0.0,6.0,46.39,577.067,266.842,0.0,0.0,0.0,19.387,196.27100000000002,0.0,77.658,2.019,0.0,1.0,1505.5160014629362,1.0,6.633333333333333,0.0662367724867725,0.0021546476827841495,Q1
524,AS14.09,2014-04-11,0.1142857142857143,0.0,0.6,6.8,2.008,765.301,224.70499999999998,23.749,0.0,0.0,19.296,0.0,143.075,153.30700000000002,0.0,0.0,1.5,1228.1449992656708,1.0,6.566666666666666,0.050314153439153436,23.753430562016792,Q2
525,AS14.09,2014-04-12,0.06944444444444443,0.0,0.8,7.0,0.0,1498.591,343.158,0.0,0.0,0.0,52.752,0.0,0.0,0.0,3.028,0.0,2.0,2490.158000230789,1.0,6.433333333333334,0.0595899470899471,0.0029056421759773125,Q2
526,AS14.09,2014-04-13,0.1722222222222222,-0.8,0.0,6.0,12.187,503.457,169.777,0.0,0.0,0.0,15.207999999999998,0.0,185.022,0.0,1.008,0.0,1.5,933.0389997959134,1.0,6.6000000000000005,0.07136243386243386,0.005855589452912278,Q1
527,AS14.09,2014-04-14,0.08333333333333319,-0.2,-0.2,5.8,14.304,186.686,198.358,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0,1.0,823.1890001296997,1.0,6.6000000000000005,0.11865079365079363,5.034016101686413,Q1
528,AS14.09,2014-04-15,0.08854166666666669,0.0,0.0,6.0,18.177,595.632,281.813,0.0,0.0,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1100.4769995212548,1.0,6.266666666666667,0.10833333333333328,0.0035359053508855678,Q1
569,AS14.12,2014-03-15,0.1482905365606453,0.0,-0.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,5.5,0.1482905365606453,1.0,Q1
576,AS14.12,2014-03-27,0.1482905365606453,-0.5,1.0,7.0,321.002,125.74900000000001,40.379999999999995,0.0,0.0,0.0,71.905,1624.296,0.0,0.0,5.052,0.0,2.0,2138.2439999580383,1.2222222222222223,5.5,0.1482905365606453,0.0006003568521128959,Q2
577,AS14.12,2014-03-28,0.1121886973180077,0.0,0.75,6.75,1117.296,1197.72,172.12800000000001,0.0,0.0,0.0,77.908,2346.471,0.0,0.0,14.169,0.0,9.0,4666.144000291825,1.4444444444444444,6.25,0.1482905365606453,0.0003968885525037913,Q2
578,AS14.12,2014-03-29,0.12607506942792832,1.0,1.0,6.75,765.393,708.618,301.478,0.0,0.0,0.0,51.707,1167.0040000000001,101.11800000000001,60.299,8.12,0.0,5.0,1977.0319995880125,1.6666666666666665,6.416666666666667,0.13625659014643277,0.0006805119082778829,Q2
579,AS14.12,2014-03-30,0.050002669288337596,-0.2,0.25,5.8,607.881,657.172,123.17299999999999,0.0,0.0,0.0,53.669,914.519,0.0,0.0,15.117,0.0,1.0,1557.98700094223,1.8888888888888888,6.833333333333333,0.12885143443552713,0.0009627493039322532,Q1
580,AS14.12,2014-03-31,0.07254649006645171,0.4,0.4,6.4,525.911,372.825,83.525,11.04,11.03,0.0,47.557,739.9590000000001,316.454,0.0,0.0,0.0,1.0,1294.3840000629425,2.111111111111111,6.433333333333334,0.09608881201142454,11.041212879813314,Q1
581,AS14.12,2014-04-01,0.1407921548420124,0.4,0.75,6.4,805.496,1524.967,178.555,55.378,3.766,0.0,44.646,1060.174,68.079,0.0,0.0,0.0,2.0,3228.797999382019,2.333333333333333,6.316666666666667,0.08287474292757253,55.37880662790013,Q1
582,AS14.12,2014-04-02,0.14706022748475056,-0.4,0.3333333333333333,6.0,747.1370000000001,568.39,21.265,18.044,0.0,12.117,77.779,1665.826,25.71,0.0,0.0,0.0,3.0,2598.19000005722,2.5555555555555554,6.2,0.08778043806560058,30.16159238512616,Q1
583,AS14.12,2014-04-03,0.15734126984126984,0.4,0.0,5.4,1111.525,1507.906,226.196,75.453,0.0,9.027999999999999,40.629999999999995,2399.219,237.075,0.0,0.0,0.0,3.0,4622.243001937867,2.7777777777777777,6.266666666666667,0.12013295746440489,84.48138074714011,Q1
584,AS14.12,2014-04-04,0.13877989048726838,0.75,0.6666666666666666,6.5,898.24,1244.954,0.0,0.0,0.0,31.054,45.5,1135.559,1426.296,0.0,0.0,0.0,8.0,4734.992998838425,3.0,5.933333333333334,0.14839788405601093,31.054879848736405,Q1
585,AS14.12,2014-04-05,0.15029831343020303,0.0,0.4,6.2,692.336,212.44,96.361,39.611000000000004,4.009,0.0,28.565,1479.703,214.084,0.0,0.0,0.0,3.0,2310.7140007019048,1.0,5.966666666666666,0.14772712927109624,39.611634089675505,Q1
586,AS14.12,2014-04-06,0.08721111947339887,0.25,0.75,6.25,417.602,165.981,5.18,0.0,0.0,0.0,39.345,476.568,207.42600000000002,0.0,0.0,0.0,2.6666666666666665,850.7670004367833,1.1538461538461537,6.033333333333334,0.14880649125291376,0.0020714741438597364,Q1
587,AS14.12,2014-04-07,0.12565511935667534,0.2,1.0,6.4,685.93,534.944,79.158,49.379,108.33800000000001,5.036,59.736,1907.094,248.585,0.0,42.897999999999996,0.0,2.3333333333333335,2534.3580000400543,1.3076923076923077,6.316666666666666,0.12542977446362344,54.415503207444246,Q1
588,AS14.12,2014-04-08,0.11765497159315706,0.0,0.25,6.25,1106.676,1118.669,154.468,25.331000000000003,0.0,16.33,44.583,2177.609,117.344,0.0,0.0,0.0,2.0,3675.283000946046,1.4615384615384617,6.283333333333334,0.12105485075342574,41.66142861851538,Q1
589,AS14.12,2014-04-09,0.16551672904404247,0.0,-0.5,5.25,1225.101,813.535,198.447,38.118,179.81300000000002,0.0,41.01,2754.156,65.869,0.0,17.396,0.0,2.0,3638.644998311997,1.6153846153846154,6.3,0.11017373680774377,38.11833856953694,Q1
590,AS14.12,2014-04-10,0.13382078343157316,0.2,0.6,6.4,941.2379999999999,392.065,43.528,0.0,5.149,0.0,56.132,2785.279,0.0,0.0,0.0,0.0,2.0,3011.9669997692104,1.7692307692307692,5.966666666666666,0.13627560666462496,0.0003533809902936844,Q1
591,AS14.12,2014-04-11,0.07151068346684088,-0.5,1.0,6.6,470.56600000000003,169.195,67.419,0.0,0.0,0.0,45.553,1585.188,120.32,0.0,0.0,0.0,2.0,2531.265997648241,1.9230769230769231,5.966666666666666,0.1389974946895909,0.000604738610806558,Q1
592,AS14.12,2014-04-12,0.08403201429421403,0.0,0.8,6.8,1292.369,1237.984,164.414,0.0,0.0,11.059,34.401,1381.418,273.665,0.0,12.068,0.0,2.5,3784.2890005111685,2.076923076923077,6.083333333333333,0.12361606531415216,11.059646482617374,Q2
593,AS14.12,2014-04-13,0.09538332496422719,0.6,0.0,5.6,1016.5989999999999,824.223,315.803,0.0,0.0,0.0,70.062,2184.939,156.096,0.0,5.019,0.0,3.0,2989.3590023517622,2.230769230769231,6.6000000000000005,0.09645449373087601,0.0003997214740768633,Q1
594,AS14.12,2014-04-14,0.08742418577600534,-0.4,0.8,6.6,899.993,871.073,100.639,22.081,0.0,0.0,30.275,2248.691,0.0,0.0,10.109,0.0,1.0,3258.1729996204363,2.3846153846153846,6.333333333333333,0.08364200757509403,22.081425472167737,Q1
595,AS14.12,2014-04-15,0.12005049713493486,0.2,1.0,6.8,1245.504,1395.2549999999999,31.29,40.322,0.0,25.592,53.344,2860.328,0.0,0.0,5.128,0.0,6.0,3623.7039995193486,2.5384615384615383,6.333333333333333,0.08894650834481553,65.91434570759084,Q2
635,AS14.13,2014-03-13,0.2875173962358836,-2.0,1.0,7.0,64.527,323.918,3.038,0.0,0.0,0.0,47.557,174.092,0.0,0.0,0.0,0.0,1.0,475.43499994278,2.5,7.0,0.2875173962358836,0.005613877505192836,Q2
636,AS14.13,2014-03-14,0.2875173962358836,0.2,1.4,7.8,407.103,1924.014,33.804,0.0,0.0,0.0,268.185,938.998,739.527,0.0,0.0,0.0,1.0909090909090908,4476.250001668932,3.0,7.0,0.2875173962358836,0.001026902799542412,Q4
637,AS14.13,2014-03-15,0.2875173962358836,0.2,0.4,7.0,232.369,1367.753,113.795,0.0,0.0,0.0,260.967,565.078,0.0,0.0,0.0,0.0,1.1818181818181819,2607.242998838426,3.0,7.4,0.2875173962358836,0.0014708629405786081,Q2
638,AS14.13,2014-03-16,0.2875173962358836,-1.0,0.2,6.4,48.852000000000004,404.72,0.0,0.0,0.0,0.0,201.294,350.09000000000003,0.0,141.978,0.0,0.0,1.2727272727272727,1882.8109996318813,2.8333333333333335,7.266666666666667,0.2875173962358836,0.002848272522714973,Q1
639,AS14.13,2014-03-17,0.2875173962358836,0.0,0.8,6.6,274.254,513.541,0.0,0.0,0.0,0.0,110.491,193.086,105.90100000000001,0.0,12.518,0.0,1.3636363636363638,1769.1399986743932,2.6666666666666665,7.066666666666667,0.2875173962358836,0.005152355141535195,Q1
640,AS14.13,2014-03-18,0.2875173962358836,-0.2,0.8,7.0,169.721,646.867,0.0,0.0,0.0,0.0,85.62,416.742,0.0,0.0,0.0,0.0,1.4545454545454546,1659.7529985904696,2.5,6.666666666666667,0.2875173962358836,0.0023938220241201506,Q2
641,AS14.13,2014-03-19,0.2875173962358836,-0.2,1.2,7.8,115.95400000000001,2355.817,0.0,0.0,0.0,0.0,95.276,294.512,0.0,0.0,0.0,0.0,1.5454545454545454,3832.3719987869254,2.3333333333333335,6.666666666666667,0.2875173962358836,0.0033839573350659194,Q4
642,AS14.13,2014-03-20,0.2875173962358836,0.8,0.2,6.4,177.362,4034.095,112.829,0.0,0.0,0.0,94.66199999999999,292.985,0.0,0.0,0.0,0.0,1.6363636363636362,5314.773998737336,2.166666666666667,7.133333333333333,0.2875173962358836,0.002458125826544809,Q1
643,AS14.13,2014-03-21,0.08464871219157337,0.6,0.6,6.4,44.295,3486.637,13.026,0.0,0.0,0.0,71.065,162.789,47.006,0.0,0.0,0.0,1.7272727272727273,4793.107998132706,2.0,7.066666666666667,0.2875173962358836,0.005655628764527896,Q1
644,AS14.13,2014-03-22,0.09397349961866085,1.4,1.6,8.4,282.877,3606.002,251.713,0.0,0.0,0.0,141.126,654.827,0.0,0.0,0.0,0.0,1.8181818181818183,5874.229000329971,2.0,6.866666666666667,0.21989450155444687,0.0011018798069506578,Q4
645,AS14.13,2014-03-23,0.11916263386851622,1.6,1.0,7.4,109.012,2206.884,39.069,0.0,0.0,0.0,94.526,249.13299999999998,0.0,19.359,0.0,0.0,1.9090909090909092,3301.3180007934557,2.0,7.066666666666667,0.15537986934870596,0.0034577907483350737,Q3
646,AS14.13,2014-03-24,0.3074129857071034,1.0,1.8,8.8,102.8,1712.024,53.594,0.0,0.0,0.0,97.92,186.043,0.0,0.0,0.0,0.0,2.0,2945.6450004577637,1.6666666666666667,7.400000000000001,0.09926161522625014,0.004155636913691577,Q4
647,AS14.13,2014-03-25,0.09856848536516054,1.2,1.8,7.6,17.067999999999998,2623.543,36.262,0.0,0.0,0.0,139.925,381.363,141.408,0.0,25.496,0.0,1.5,3175.8079993724823,1.3333333333333335,8.200000000000001,0.17351637306476017,0.002388772767990445,Q4
648,AS14.13,2014-03-26,0.303655124259914,-1.0,1.0,8.4,224.868,3506.982,33.876,0.0,0.0,0.0,83.821,244.409,0.0,0.0,0.0,0.0,1.0,3839.7779991626735,1.0,7.9333333333333345,0.17504803498026003,0.0035805718173192265,Q4
649,AS14.13,2014-03-27,0.10809412957208692,-1.2,1.0,7.4,17.725,2547.318,34.669,0.0,0.0,0.0,69.081,165.895,0.0,0.0,0.0,0.0,1.0,3115.2509992122655,1.0,8.266666666666666,0.23654553177739265,0.004961203389494155,Q3
650,AS14.13,2014-03-28,0.3355837397178655,-1.0,1.2,7.6,436.686,3126.388,96.551,0.0,0.0,6.141,103.872,2190.988,263.015,0.0,0.0,0.0,1.0,2758.6539990901942,1.4,7.8,0.17010591306572045,6.141436959999371,Q4
651,AS14.13,2014-03-29,0.37008537798408486,-1.8,1.0,7.2,101.746,2326.8,74.914,0.0,0.0,0.0,84.669,650.089,0.0,0.0,0.0,0.0,1.0,3015.9400014877315,1.8,7.8,0.24911099784995547,0.001377404776564284,Q3
652,AS14.13,2014-03-30,0.1106315203947191,-0.6,0.8,6.2,27.302,3404.098,128.56,0.0,0.0,0.0,105.597,94.91499999999999,0.0,0.0,0.0,0.0,1.0,4406.431999921798,2.2,7.3999999999999995,0.2712544157580124,0.004454839068938635,Q1
653,AS14.13,2014-03-31,0.2922268907563025,-1.2,0.6,7.0,174.168,2119.797,69.55,0.0,0.0,0.0,74.55,726.8009999999999,0.0,0.0,0.0,0.0,1.0,3358.676997900009,2.6,7.0,0.2721002126988898,0.0012541528135037144,Q2
654,AS14.13,2014-04-01,0.43874834656084655,-1.5,1.0,7.5,446.327,1783.794,15.074000000000002,0.0,0.0,0.0,83.096,197.298,0.0,13.518999999999998,0.0,0.0,3.0,3051.533000469209,3.0,6.8,0.25764792971170214,0.004686650544588793,Q3
655,AS14.13,2014-04-02,0.37120794503799426,-1.2,1.0,7.4,154.21,5362.448,51.381,0.0,0.0,0.0,57.786,304.756,0.0,0.0,0.0,0.0,3.0,6207.300997495651,5.0,6.8999999999999995,0.28053558590395605,0.0028000459207531006,Q3
656,AS14.13,2014-04-03,0.30396614520281895,-0.8,1.4,7.6,332.71500000000003,3921.254,0.0,0.0,0.0,0.0,95.347,35.561,0.0,0.0,0.0,0.0,3.0,5098.205999612808,7.0,7.3,0.36739439411838104,0.02735154946527721,Q4
657,AS14.13,2014-04-04,0.19674225941227172,-0.6,1.0,7.8,212.177,2941.11,12.111,0.0,0.0,0.0,114.672,209.573,0.0,0.0,0.0,0.0,2.5,3980.1800031661987,3.0,7.5,0.3713074789338866,0.004490668391083329,Q4
658,AS14.13,2014-04-05,0.15646127217935726,0.2,0.8,6.8,5.3740000000000006,4086.505,15.608,0.0,0.0,0.0,78.366,82.548,0.0,0.0,0.0,0.0,2.0,4663.999999761581,2.3333333333333335,7.6000000000000005,0.290638783217695,0.010085118399290008,Q2
659,AS14.13,2014-04-06,0.32032102320237915,0.25,0.75,6.25,102.513,2110.624,44.395,0.0,0.0,0.0,115.575,294.533,140.01999999999998,211.247,0.0,0.0,1.5,2846.789998769761,1.6666666666666667,7.3999999999999995,0.21905655893148265,0.0029417994398813867,Q1
660,AS14.13,2014-04-07,0.30800465676571875,-0.4,1.0,7.4,72.891,2464.121,11.204,0.0,0.0,0.0,43.111,733.979,0.0,0.0,0.0,0.0,1.0,4185.043999195099,1.0,6.95,0.22450818493133604,0.0013401538228557874,Q3
661,AS14.13,2014-04-08,0.12433551478229142,0.8,1.4,8.2,149.823,4396.574,55.30499999999999,0.0,0.0,0.0,86.889,158.302,0.0,0.0,24.576,0.0,2.0,5668.609002351762,2.0,6.816666666666667,0.2615956507158184,0.0046596802527410575,Q4
662,AS14.13,2014-04-09,0.19026514823987342,-0.2,1.2,7.8,189.911,5707.919,5.202,0.0,0.0,0.0,43.065,209.894,0.0,0.0,39.934,0.0,4.0,7146.677997112274,3.0,7.283333333333334,0.2508870649167964,0.004627572930549386,Q4
663,AS14.13,2014-04-10,0.3092114046758542,0.6,1.0,7.6,118.159,2540.937,0.0,0.0,0.0,15.069,71.502,102.73,0.0,0.0,0.0,0.0,1.0,3765.879999160767,4.0,7.8,0.2075351065959612,15.07864041260966,Q4
664,AS14.13,2014-04-11,0.46870776282540977,0.6,1.2,6.8,233.02,1972.938,0.0,0.0,0.0,0.0,83.644,375.111,0.0,0.0,0.0,0.0,1.0,3135.650999307633,5.0,7.866666666666667,0.20793735589933968,0.002658789559465158,Q2
665,AS14.13,2014-04-12,0.09549919484702095,0.6,1.0,6.8,130.86599999999999,2750.87,0.0,0.0,0.0,5.032,91.126,109.247,0.0,0.0,0.0,0.0,4.0,3268.8829998970023,6.0,7.3999999999999995,0.3227281052470458,5.041070541602039,Q2
666,AS14.13,2014-04-13,0.1513406794183811,0.2,0.8,6.6,40.011,3995.287,0.0,0.0,0.0,0.0,106.71600000000001,156.511,0.0,0.0,0.0,0.0,3.3333333333333335,5164.798000097277,2.0,7.066666666666666,0.291139454116095,0.0063487629435404515,Q1
667,AS14.13,2014-04-14,0.26101854320329393,-0.6,1.0,6.8,182.40800000000002,3684.903,0.0,0.0,0.0,0.0,69.155,214.171,0.0,56.775999999999996,0.0,0.0,2.666666666666667,3772.5539994239816,1.5,6.733333333333333,0.2385158790302706,0.004647466433673683,Q2
668,AS14.13,2014-04-15,0.36993455507009726,-0.8,0.2,6.0,365.658,3270.598,0.0,0.0,0.0,0.0,78.718,178.809,0.0,0.0,0.0,0.0,2.0,4811.261000871658,1.0,6.733333333333333,0.169286139156232,0.005561456879244087,Q1
669,AS14.13,2014-04-16,0.3382828282828283,-0.25,0.75,6.0,231.445,3885.979,0.0,0.0,0.0,13.99,148.43699999999998,278.166,0.0,0.0,0.0,0.0,2.0,5034.704998731614,4.0,6.466666666666666,0.2607645925639241,13.993582098106502,Q1
713,AS14.14,2014-03-20,0.1733855664203312,0.3333333333333333,0.6666666666666666,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.1733855664203312,1.0,Q2
714,AS14.14,2014-03-21,0.1733855664203312,-0.6,0.4,6.4,1480.909,1514.929,178.63,98.031,0.0,0.0,133.894,1202.174,63.638,0.0,0.0,0.0,9.0,4332.675998687744,1.0,7.0,0.1733855664203312,98.0317236916379,Q1
715,AS14.14,2014-03-22,0.09600046671698097,-0.6,0.0,5.8,1603.837,2689.262,101.674,64.294,0.0,0.0,268.738,1670.202,0.0,0.0,12.133,0.0,7.0,5526.797999382017,1.0,6.7,0.1733855664203312,64.29456405524131,Q1
716,AS14.14,2014-03-23,0.0664366525273635,-0.6,0.2,6.0,1311.826,1495.469,223.793,5.044,0.0,0.0,215.501,845.1949999999999,0.0,0.0,0.0,0.0,5.0,4313.49800157547,1.0,6.3999999999999995,0.14759053318588114,5.044934589920635,Q1
717,AS14.14,2014-03-24,0.08183477959828252,-1.0,0.25,6.5,1038.719,3204.464,73.006,170.056,0.0,0.0,57.625,950.617,210.029,0.0,0.0,0.0,3.0,6446.629000425339,1.0,6.066666666666666,0.11194089522155855,170.05697596872216,Q1
718,AS14.14,2014-03-25,0.0869440958385846,-0.25,0.0,5.75,1307.783,3362.82,0.0,32.222,0.0,0.0,141.946,755.902,1162.16,0.0,0.0,0.0,1.0,5406.073999643327,1.0,6.1000000000000005,0.08142396628087566,32.2233211750002,Q1
719,AS14.14,2014-03-26,0.13618336177266901,-0.2,1.0,7.0,1187.155,3290.933,87.989,6.048,0.0,0.0,367.903,733.9920000000001,104.18900000000001,0.0,0.0,0.0,1.0,7203.99699997902,1.0,6.083333333333333,0.07840517598807688,6.049215094880684,Q2
